,Date,Notes,Commentaires
342,janv. 2017,"5,0","Nous avons eu un réel coup de cœur pour ce restaurant ! La carte propose un large choix de plats qui sont tous aussi délicieux les uns que les autres mais ce que nous apprécions par dessus tout c'est la formidable équipe qui y travaille, ils sont vraiment adorables ! C'est avec un immense plaisir que nous revenons à chaque fois. Merci encore pour l'accueil :)"
343,janv. 2017,"4,0","Le cadre est plutôt  sympa pour un déjeuner. Niveau carte c'est varié  et les prix du midi sont sympas. Pour l'ambiance,  preferez plutôt un déjeuner pro qu'une soirée en couple. Le service à été très bien. La cuisine à été très bonne aussi. "
344,janv. 2017,"3,0","Simple et pratique dans le quartier. Le cadre est sympa. Mon conseil: évitez les burgers ils sont un peu décevant. Privilégiez une viande. Bon point frites maison.

"
345,déc. 2016,"3,0","Restaurant accueillant ! 
Qualité prix très correct. Un peu trop d'attente parcontre dommage. 
Un groupe musical était présent hier super sympas !  "
346,déc. 2016,"2,0","Mardi 20 décembre - soirée moules-frites à volonté !
Portion minuscule - moules pas ouverte - frites dans un bol !
Si on demande une deuxième portion - la deuxième portion est réduite de moitié à la première - (même les frites sont amenées dans un bol plus petit que le premier !)

Bref ! on est ressorti avec la faim !"
347,déc. 2016,"2,0",Certes un cadre sympa mais alors une équipe pas pro du tout. Le service médiocre. Les plats pas terribles. Je ne conseille pas et je n y retournerais pas. 
348,déc. 2016,"4,0","Nous avons une passé une bonne soirée avec nos deux enfants en bas âge... la salle est très spacieuse on s'y sent bien. Nous nous sommes régalés, le saucisson lyonnais était très bon, la crème brûlée à peine liquide mais bonne. 
Le service est agréable mais assez lent... ce soir là il y avait beaucoup de monde... on nous a servi les desserts et nous avons ensuite attendu 5 minutes nos cuillères... un peu des débordés... 
Mais la qualité des plats est là c'est le principal. Nous reviendrons avec plaisir. "
349,déc. 2016,"4,0","Nous avons été ravi par le cadre, le service et les plats.
Il y à un fond sonore musicale très sympa, de bons vins et de la bonne nourriture. Nous avons été servi rapidement 

En somme une très bonne idée de restaurant."
350,oct. 2016,"5,0","Que ce soit les pizzas, les burger, les assiettes d'assortiment de viandes, les pâtes, tout est bon, le service sympathique. La quantité importante.  "
351,déc. 2016,"2,0","Ambiance et personnel sympa , par contre la nourriture zèro !!! et c'est pour ça que l'on va au resto dans un 1er temps !! 
Pizzas hyper-sèche , il n'y a rien dedans 15 euros la pizza quand même !!!! Idem pour hamburger et frites tout était très sec ... on y retournera pas"
352,nov. 2016,"4,0",Le personnel est sympathique. Le service est rapide. La nourriture est bonne et les quantités correctes. La carte est varié et permet de satisfaire tout le monde. Le seul bémol est que j'ai trouvé la salle bruyante.
353,nov. 2016,"3,0","On ne peut pas dire que cela n'était pas bon mais ce n'était pas la panacée non !
C'était sans plus, Ca a fait son job de brasserie ! Une carte très (trop?) variée...
Personnel au top souriant, arrangeant et professionnel ! C'est très appréciable ! "
354,nov. 2016,"2,0","La déco est sympa, les serveurs agréables avec les clients. Le concept est bon . 
Par contre la nourriture n'est pas top du tout, les cocktails non plus . 
Je n'y retournerai pas . "
355,nov. 2016,"4,0","Nous avons découvert la Fabryk au cours d'un déjeuner. Plat du jour très correct, entrecôte de bonne qualité et accompagnement bien réalisé.
Accueil agréable et prix dans la fourchette"
356,oct. 2016,"4,0","La pizza chèvre miel est une véritable tuerie ! Je reviendrai sûrement pour en manger une autre. Ma famille a aimé aussi les pizzas aux fromages. Pas encore testé les autres plats. 
Service agréable, bon accueil même sans réservation."
357,nov. 2016,"4,0","C'était notre quatrième visite et avons donc testé plusieurs plats de la carte sans être déçus. Les pizzas sont bonnes et l'offre en poisson variée, les produits de bonne qualité."
358,nov. 2016,"3,0","Accueil et service souriante, très agréable et efficace pour un DINER avant un spectacle à la maison de la danse. 
Côté cuisine c'est décevant : frites molles, assaisonnement insuffisant dans la salade au saumon avec 3 bâtons de pomme, les pizzas manquent de sauce tomate. Un plus le steak haché servit saignant, comme demandé. Quant au pain perdu mou, il est noyé au milieu d'une nage de crème anglais, d'un sirop rouge, d'amandes, d'une boule de glace à la vanille. Dommage. "
359,nov. 2016,"4,0","Le service était très agréable et les produits très frais... nous y retournons à midi ! Même pas besoin de recommander des accompagnements pourtant à volonté, les plats étant bien garnis. Le top : La crème fouettée avec La pizza Nutella "
360,nov. 2016,"3,0","Je résume : un aïoli avec moins de 100 gr de cabillaud ...
Par courtoisie, je n'ai pas fait de photo, nous étions dix à table.
Message au ""chef"" : vous n'avez plus assez de produits ? Avertissez le client ! Je pense pouvoir le comprendre ! Dommage, perso je n'y retournerai pas de si tôt, pourtant le service est plutôt d'un bon niveau."
361,nov. 2016,"4,0","J ai choisi le fish and ships. La fraicheur était au rv.
L attente pour se faire servir était plus que correct. Le serveur rapide et efficace.
Les accompagnements à volonté.
Je recommande ce restaurant"
362,nov. 2016,"5,0","Un restaurant avec une nouvelle déco très sympa et tendance, des plats variés et de très bonne qualité! Une carte des vins qui accompagne parfaitement la diversité des différentes propositions qu'elles soient entrées, plats ou desserts.
Une ambiance toujours dosée et adaptée à la clientèle! 
Servi à plusieurs reprise par Florentine, professionnelle et juste adorable! Toujours le sourire, dynamique et hyper réactive. Nous sommes revenues à plusieurs reprises aussi grâce à elle!
Bonne continuation!
"
363,oct. 2016,"3,0","effectivement, l'endroit fut bienvenu après un dimanche de déménagement, dans un quartier encore inconnu. c'est très correct, mais pas les meilleurs burgers de Lyon. très bon accueil, service rapide, ambiance et déco sympa, petits concerts le vendredi!"
364,oct. 2016,"3,0","Décors plaisant et original, personnel très souriant et agréable, carte assez riche en choix mais sans réelle recherche culinaire ni saveur particulière; peut-être faut-il se contenter de l'offre de base hamburger-pates-pizza, ce que nous n'avons pas fait.
Un agréable diner cependant."
365,oct. 2016,"5,0","Nous avons mangé à trois adultes un dimanche soir. C'était super à tous point de vue. Rémi, notre serveur, était très attentif à notre bien être. Mon épouse à mangé un Burger qu'elle a trouvé divin et pour ma part le carpaccio de boeuf a volonté est frais et succulent tout comme le steak tartare commandé par mon beau-frère. En dessert une monumentale île flottante partagée à trois!
La prochaine fois que nous revenons sur Lyon, nous reviendrons.
Chapeau à toute l'équipe !  "
366,sept. 2016,"4,0","J'étais un peu curieux de retourner dans ce restau, l'ayant assez bien connu dans la formule précédente (rouge tendance).
J'y suis donc allé pour le moment 2 fois.
A chaque fois très bon accueil du personnel, du début à la fin, y compris de ceux qui ne s'occupaient pas de nous.

Côté plat, un peu déçu la première fois par l'andouillette.  Bonne mais restant sur ma faim. J'apprends ici que la garniture est à volonté, dommage de pas l'avoir su.
La seconde fois, une excellente planche du boucher (morceaux variés), cuite comme commandé, avec frites (très bonnes) et haricots verts (séparés dans un petit plat).

Côté dessert j'ai pris les 2 fois un baba au rhum, car c'est pour moi c'est un critère de restau. Très bon les 2 fois. Copieux et bien accompagné par glace et crème chantilly. Cependant la première fois le serveur mettait un peu de rhum et laissait la bouteille pour qu'on se serve à loisir. La seconde fois il a plutôt noyé le baba et a repris la bouteille. C'était un peu fort à mon gout. Je préfère donc la première méthode ;-)

Mes partenaires de table ont bien apprécié, les 2 fois, ce qu'ils avaient commandé."
367,oct. 2016,"5,0","Très bon accueil. Le serveur qui s'est occupé de nous était très agréable. 
Service au top et plats de qualité, copieux.
Je conseil vivement ce restaurant car c'est devenu rare de trouver un beau restaurant, avec des plats de qualité et copieux à prix tout à fait raisonnable.

Nous y retournerons.

"
368,oct. 2016,"4,0","Nous sommes venus manger avant un spectacle a la maison de la danse. Promesse du serveur de manger en 40 minutes.. apero salade et dessert. Nous avons bien mangé et le serveur a été tres cool ( un grand black), je me suis surpris a le tutoyer apres 5 minutes... A refaire au prochain spectacle..."
369,oct. 2016,"5,0","Dimanche midi.... pas facile de trouver un resto pour un repas familial pour 6 avec 2 enfants. Nous décidons de tenter la fabryk. 1ere bonne surprise 1 repas enfant gratuit pour un repas adulte le samedi / dimanche. 2eme bonne surprise :  tarif très correct pour un menu adulte avec entrée plat dessert boisson . 3 eme bonne surprise : une animation intelligente  pour les enfants et dernière bonne surprise un petit cadeau pour les enfants ! La qualité/quantite des plats, le service étaient en plus au rendez vous ! En résumé super concept pour un resto . Nous reviendrons. Merci nous avons passe un bon moment !"
370,oct. 2016,"4,0","Ambiance sympathique, service souriant et aimable. Les plats étaient très bons, petit bémol sur les desserts qui n'étaient pas terribles. Mais rapport qualité prix très correct. J'ai beaucoup aimé la déco et le style du restaurant. Peut-être trop de musique d'anniversaire dans la même soirée. Mais je recommande ! "
371,oct. 2016,"3,0","Nous sommes allés dans ce restaurant un vendredi soir (avec une ambiance jazzy).
Les plats ont mis 40 Minutes à être servis, le serveur s'est trompé dans les cocktails mais les plats sont plutôt bons. 
Si vous préférez un coin tranquille, la terrasse couverte en extérieure semble plus calme. 
La déco intérieure est bien soignée."
372,oct. 2016,"4,0","Petite planche en entrée avec un super cocktail , les burgers sont top et La terrasses chauffées et un bon plus . "
373,oct. 2016,"4,0","Bon et agréable accueil, menu varié pour tous les goûts . Le hamburger ""Rustique"" sent le fait maison et était très copieux. 
Les enfants étaient ravis avec l'animation ""Savant fou"" dans le cadre du week-end science.
Le café gourmand était une bonne conclusion à cette pause dominicale"
374,oct. 2016,"5,0","Restaurant joli cadre, serveur aux petits soins, bin rapport qualité-prix, copieux, nous reviendrons sans problème, mais cette fois-là, nous prendrons qu'un plat et un dessert. "
375,oct. 2016,"4,0","Nous avons pris un plat du jour et une salade lyonnaise, c'était copieux, bon, et très bien présenté.
L'accueil est correct, la réservation en ligne a fonctionné.
Le prix est correct pour de la bonne cuisine.
A faire et refaire."
376,sept. 2016,"5,0","Restaurant très sympathique, décoration intérieure atypique.
Le personnel est agréable/attentionné. Des animations sont récurrentes : musique et magie notamment !
La nourriture est bonne (type brasserie) et accessible financièrement.
Très bon moment : on y retournera !"
377,oct. 2016,"5,0","bien reçu dans un cadre moderne. un bon hamburger fait maison ou on peut choisir son accompagnement eh oui on peut prendre autre chose que des frites.
personnel très sympa. la bière artisanale aussi.un plat du jour à 8.90€ !!!!
si vous passez dans coin"
378,oct. 2016,"4,0","Enfin une brasserie pour les familles avec enfants 😃. Nous sommes allez manger dimanche midi, le service est accueillant souriant vraiment de TRES bonne qualité.

De plus, le dimanche midi il s'organise des animations pour les enfants ( juste idée géniale) !! Pour ce qui l'en est de la cuisine plutôt bonne avec quelques bémols !! 
Nous avons pris une planche à l'apéro, nous avons trouvé un peu cher par rapport à la quantité. 
Et pour ce qui l'en est des desserts, (le café gourmand) les cannelés avaient un goût de congélateur !!! 
Pour le reste du déjeuner c'était très bon !! 
Surtout les Burgers. 😄😀
Pour conclure, si vous cherchez un résto sympa en famille avec un service de qualité n'hésitez pas à aller à la Fabryk!! "
379,sept. 2016,"3,0","Cadre très sympa, ambiance bar à vin, piano bar là dessus rien a redire. Plats abordable mais un peu décevant, gaufre au caramel beurre salé froide et immangeable car trop salée, pizza sans plus niveau goût. Et surtout le gros point noir c'est le service interminable, pas d'eau, pas de pain, commande de bière qui arrive un quart d'heure plus tard et encore bien plus entre les repas.
Au total très belle brasserie mais pas à la hauteur du cadre."
380,sept. 2016,"4,0","Venant d'arriver sur Lyon, nous avons cherchés un Resto un dimanche soir cherchant tranquillité 
Pour la décoration le lieu est sobre, chaleureux et décoré avec goût.
Le service est agréable et arrangeant.
Une belle carte des vins avec description et conseil. 
Les plats sont bon et la quantité est correct.
Je vous le conseil si vous êtes dans le coin."
381,sept. 2016,"3,0","certes les plats sont bons, entrecote, mais l endroit se veut branché et djeune,avec un petit concert mais c est tres surfait, le service est correct, mais le sourire est en option
rien de bien folichon je n y retournerais certainement pas"
382,sept. 2016,"4,0","Un accueil des plus sympathiques et par tous les serveurs.
La nourriture était bonne et avec un très bon rapport qualité prix."
383,sept. 2016,"2,0","table réservée, mais qui n'est plus là quand vous arrivez, portion de poisson ridiculement petite, bouteille de vin chaude, bruit..."
384,sept. 2016,"5,0",Venu un midi pour essayer un nouveau restaurant et vraiment pas déçu !! Service au top plat du jour soupe de poissons excellente ! Aïoli nikel. Je le recommande ! 
385,sept. 2016,"3,0","Trop grand et mal insonorisé
Décoration un peu trop brut de décoffrage. 
Les serveurs sont souriants mais l'organisation est approximative: erreurs de commande et attente excessive pour le midi.
Question nourriture:
10 euros pour 30 grammes de saumon en entree.
Tartare de saumon assez fade.
Fish and chips très bon.
"
386,sept. 2016,"3,0","ne propose rien d'exceptionnel,mais pour manger rapidement sans exploser le budget cette adresse est convenable."
387,sept. 2016,"5,0","Nous avons mangé dans ce restaurant dimanche midi entre amis avec nos enfants, le repas offert pour les enfants (copieux et bon), animation d'un scientifique pour les enfants. Les menus sont simples mais d'une bonne qualité de l'entrée jusqu'au dessert et la note n'est pas salée. A refaire dès que possible"
388,sept. 2016,"4,0","J'ai réservé ce restaurant pour fêter l'anniversaire d'une amie. Nous avons passé une agréable soirée en terrasse, des serveurs très aimables avec qui nous avons rigolé et un très bon repas. Mon amie a eu une petite attention en dessert pour son anniversaire, un geste très sympa de leur part. Nous reviendrons ! "
389,sept. 2016,"5,0",Délicieux de l'entrée au café ! Cadre original joli spacieux et aéré ! Arrivés à 15h et personnel aux petits soins ! Viande fondante ! Légumes frais ! Dessert maison ! Un vrai régal ! Bravo à toute l'équipe et à bientôt
390,sept. 2016,"3,0","Le changement de Proprietaire à fait du bien, on est dans l'esprit brasserie, mais on va des pâtes, pizza, pièce du Boucher, grandes salades et hamburgers...donc il n'y en a pour tout les goûts. C'est bon, mais difficile de trouver une vrais identité.
Il y a de l'espace (trop?), quand est nombreux c'est pratique. Le service est attentionné.
"
391,août 2016,"5,0","Service agréable, environnement et décorations très agréables. 
Les formules proposées sont proposées à un prix TRÈS RAISONNABLE, avec une entrée, un plat, un dessert ET une boisson ! 

Une variété de plats qui fait plaisir, un service assuré jusqu'à 23 heures, je n'ai rien à rajouter, pas même de photos tant ils me faisaient envie ! 

Je reviendrai volontiers. "
392,août 2016,"3,0","Depuis 1 an que je fréquente ce restaurant puisque habitant du quartier je n'ai jamais vu autant de changement...
Changement de gérant 
Changement de carte
Changement de mobilier
Mais mon dernier dîner était médiocre puisque les plats étaient quelconques, les chaises en fer dures comme du béton et un manque d'organisation en salle inquiétant pour l'avenir...
Malgré tout l'accueil était sympa mais le service pas très pro restauration...
Et pitié arrêtez les musiciens ( certes sympa ) on ne s'entend plus manger..."
393,août 2016,"5,0","Après avoir été déçu par l'ancien concept, je trouve l'endroit très bien très propre, le service est rapide efficace,  les plats sont bons et copieux j'espère que ça va durer dans le temps "
394,août 2016,"4,0",Petit resto sympa  personnel tous très agreable prenant soin de leur client ce n'est pas de la grande cuisine mais c'est  très correcte
395,juil. 2016,"4,0","Ex Rouge tendance la nouvelle direction a efficacement tout transformé, remettant ce bel établissement "" aux gouts du jour "".Cuisine variée et de qualité pour tout les budgets,et une impressionnante carte des vins.Bref La Fabryque est redevenu un restaurant très agréable. ( parking vers la Maison de la Dance )."
396,août 2016,"1,0","Venus dîner entre amis et en famille, nous avons été déçus par la qualité des plats et le manque d'enthousiasme de certains membres du personnel dont on a le sentiment de déranger des lors que nous demandons ne serait ce que du pain.
Les plats sont à peine chauds, certains sont rechauffés, adieu les bonnes frites maison. Les titres de la carte paraissent prometteurs, et le restent bel et bien. 
Menu à volonté , en effet, la volonté de patienter ...
"
397,août 2016,"4,0",Un repas rapide le soir que nous avons bien apprécié. Une mention spéciale au serveur qui a été particulièrement attentif et aimable.
398,août 2016,"5,0","Jolie deco, accueil sympa (même babé avec les bebes salissants!)
Carte variées, assiettes bien garnies. Le supplément accompagnement que j'ai demandé m'a été offert!"
399,août 2016,"5,0","Super bien accueilli dans un cadre magnifique où on se sent bien , service rapide pour nous faire régaler avec de bons plats et de bons produits. C'est sûre on y retournera . Merci à toute l'équipe !  Et à bientôt ;)"
400,juil. 2016,"5,0","Nous avons mangé des plats aux gouts raffinés mais avec une quantité qui n'est pas en reste ! Nous n'avions plus faim en partant et les serveur(e)s sont très sympa, nous reviendrons !"
401,juil. 2016,"4,0","Agréablement surprise par ce restau cadre sympa et accueil chaleureux 
Choix variés il y en a pour tout le monde"
402,juil. 2016,"4,0","Bel aménagement d'une ancienne usine (?), grande salle avec de la hauteur et différents matériaux (métal, bois, ...). Ambiance agréable, mais bruyante, tables espacées qui permettent de l'intimité dans les discussions malgré tout.
Repas très correct, avec des produits frais : frites maison (très bonnes mais un peu grasses), fish and chips réalisé avec du poisson bien frais et cuit comme il faut.
Coupes glacées réalisées avec du vrai coulis de chocolat et du vrai café, bravo !"
403,juil. 2016,"5,0",Restaurant à redécouvrir ! Nouvelle équipe professionnelle et sympathique. Accueil et service au top ! Carte variée ! Animations ! Bons produits ! Prix corrects ! Tout pour passer un charmant moment ! À bientôt 😊
404,juil. 2016,"3,0","Salle de restaurant spacieuse, originale dans le décor d’une ancienne usine.
Cuisine simple mais correcte : le ""fish"" du ""fish and chips"" était bien frais, mais les frites étaient un peu grasses et molles, l’écrasé de pomme de terre qui accompagnait le saumon était excellent. Service agréable. Salle bruyante.
Nous reviendrons pour confirmer tout cela."
405,juil. 2016,"4,0","Ce restaurant est assez agréable et on peut y déguster un repas simple et bon, même un peu après l'heure."
406,juil. 2016,"5,0",Excellent restaurant. Une carte des vins variée et de bonne qualité... Ça change. Les ardoises de charcuteries fromages sont top et mon tartare a été très bien préparée par la serveuse. Le personnel est pro et souriant. Un sans fautes.
407,juil. 2016,"5,0",Depuis le changement de propriétaire ce restaurant mérite d'y retourner. Bon service et bonne qualité des accompagnements qui sont à volonté ( l'écrasé de pomme de terre est trop bon!!). Très bon rapport qualité prix. Le seul bémol est la découpe un peu trop épuré.
408,juin 2016,"4,0","soirée du 21 juin . pour pas trés cher : on à eu droit à une animation musicale de bon niveau . du sourire, et de la competence du personnel . je recommande cet endroit ."
409,juin 2016,"4,0","Après un spectacle à la maison de la Danse, nous avons dîné dans ce restaurant où nous avons reçu un excellent accueil. Un service rapide, des plats copieux et variés, une excellente tarte au citron meringuée maison qui mérite le détour"
410,mai 2016,"5,0","Changement d'établissement qui gagne à être connu. 
L'accueil est agréable et attentionné c'est un plus. 
La salle intérieure est spacieuse, lumineuse et agréable. Les terrasses extérieures permettent une zone fumeur. 
Le plat du jour Ravioles sauce morilles et ceps était vraiment bon. La carte est variée et surtout les prix sont abordables.
Le service est rapide.
Les toilettes sont propres avec un sèche main type Dyson. 
Restaurant pratiquant des prix modiques pour la qualité des plats.
Final très bon rapport qualité prix. 
Plat du jour à 8 euros 90 difficile de faire mieux.  
Si vous passez à Lyon dans le VIII° n'hésitez pas."
411,mai 2016,"4,0","Nous sommes venus un dimanche pour un repas entre amis. Nous n'avons vraiment pas été déçus. Les plats proposés sont plutôt simples, mais de bonne qualité et bien réalisés. Niveau quantité, c'est très généreux (avec accompagnements à volonté..). Les gros mangeurs apprécieront. Le cadre est très sympa, et le service efficace et chaleureux. A noter la présence d'un animateur pour les enfants qui a été très apprécié par le fils d'une des convives. Le rapport qualité prix est très correct, je conseille!"
412,mai 2016,"4,0","Très bien reçu, nous sommes arrivés pour l'apéritif (super formules de planches et verres de vin), et sommes passés à table du coup. Nous avons passé un bon moment en famille et très bien dîné.
Le petit plus un concert sympathique pendant le repas (concert tous les vendredis soirs).
Restaurant en fin de rénovation selon le patron. A revoir une fois fini."
413,mai 2016,"4,0",Nous sommes venus au hazard et nous n avons pas été déçu. Les plats sont genereux et en plus les accompagnements sont a volonté c est top pour les ados qui ont un bon coup de fourchette. Le serveur est très decontracté et très professionnel. Bref une table simple et efficace
414,mai 2016,"2,0","Plusieurs repas dans ce restaurant pendant notre semaine de formation. La cuisine est correcte, mais le service absolument catastrophique.
Pas un repas sans erreur dans la commande ou l'addition. Repas en décalé car les plats n'arrivent pas ensemble. 
Les serveurs sont vraiment gentil mais malheureusement cela ne compense pas le manque d'organisation criant qui fait perdre du temps à tout le monde. 
C'est bien dommage car le lieu est charmant."
415,mai 2016,"2,0","1) Rouge tendance : médiocre 
2) Atelier tendance : très bien
3) La fabryq : très médiocre 
Je travaille pas loin et donc j'y suis allée 2 fois depuis le changement. Le plat du jour est très médiocre et long à être servi : les moules (à peine 10) froides, la brandade de morue également et pas dorée. Ce n'est pas parce que c'est un plat du jour qu'il faut bâclé, au contraire, c'est avec cela que l'on attire la clientèle du midi."
416,mai 2016,"5,0","Équipe accueillante, très bonne cuisine.  Frites maison délicieuses. L'entrecôte demandée cuite parfaitement.  Carte variée et abordable.  Le must: animation le dimanche pour les enfants! 
Super!"
417,avr. 2016,"4,0","De passage a Lyon pour pour un concours, mes parents m'ont emmenés dans ce restaurant très convivial, dans une ancienne usine de pièces automobiles qui à garder son charme d'usine malgré les multiples propriétaires.
Accueil chaleureux, service rapide. Les plats sont bien garnis et très très bon.
Serveurs a l’écoute des clients et pour terminer les tarifs sont très correct ! 
Je recommande vivement cette adresse !!!"
418,avr. 2016,"5,0","De passage a Lyon pour affaires professionnels, mes clients nous ont emmenés dans ce restaurant très convivial. Accueil chaleureux, repas servis rapidement , qualités des produits et serveurs a l'ecoute des clients et pour terminer les tarifs sont très correct!
Je recommande vivement!"
419,avr. 2016,"4,0","Des amis m'ont amenés dans ce restaurant. Tout est de bon goûts que ce soit les plats, la décoration et l'originalité du concept ! 
Service rapide, cuisine excellente, équipe souriante et serviable."
420,avr. 2016,"4,0","Joli restaurant et une bonne carte. Nous avons apprécié le service et la cuisine fraîche proposée ce midi.
Nous reviendrons pour tester de nouveaux plats... Ça donne envie de revenir !!
"
421,avr. 2016,"4,0",Il est facile de critiquer mais je pense qu'il faut laisser du temps au temps ! n'oublions pas que ce restaurant vient d'être repris par une nouvelle équipe ! Les anciens ne retrouvent pas leurs habitudes et pourtant les changements sont très positifs ! Des encadrants professionnels ! Un choix important pour la carte ! des bons produits ! Une ambiance brasserie sympa ! Des prix corrects et une équipe qui semble en vouloir ! Je reviendrai !
422,avr. 2016,"5,0",Équipe sympa ! Joli cadre ! De bons produits ! Copieux ! On ressort enchanté ! Prix plus que corrects ! A bientôt !
423,mars 2016,"1,0","Pizza pas cuite pas de sauce dans la salade, pas de pain sur la table la nourriture heuuu au secours. Voilà tout est dit"
424,févr. 2016,"3,0","Je trouve ça malhonnête de leur part...
J'avais écris un super commentaire sur rouge tendance parce que c'était top les photo que j'ai mises de même. .. toutes copiées sur cette page alors que les tajines n'existent plus les plancha non plus bar à soupes pareil. Ils ne répondent pas au téléphone. .les serveurs n'ont pas changés heureusement EUX sont 👍 mais les plats ne sont vraiment pas copieux en gros Burger, Pizza et pour l'assiette du cochon qui a l'air copieuse méfiez-vous. .vous aurez faim en sortant... je n'y retournerai plus. RIP ROUGE TENDANCE"
425,févr. 2016,"4,0","Cuisine soignée et servie rapidement, les serveurs sont à l'écoute des clients et très réactif. Je recommande ce restaurant car nous avons passé un moment agréable avec un service de qualité."
426,févr. 2016,"4,0","je suis allée dans ce restaurant avec des amis, et j'ai trouvé la nouvelle carte très bonne. Les plats sont efficaces et bons. Les serveurs sont accueillants et disponibles. 
Niveau accessibilité c'est super car le tram passe juste devant. Donc pour les stressés de la conduite en ville (comme moi...) c'est vraiment parfait.
Bref, je recommande pour une bonne soirée entre amis."
427,nov. 2024,"3,0","Malheureusement, l'expérience n'était pas pleinement satisfaisante. Un des deux plats principaux, était bien en dessous des normes: La milanaise à la linguine, détrempée au goût très fade. 
La serveuse était agréable et le service rapide, cependant nous avons senti que nous étions ""pressés""."
428,juin 2024,"2,0","Lieu potentiellement charmant mais avec une nourriture indifférente et des serveurs idem. L'endroit respirait l'ennui; je n'ai jamais vu autant de serveurs faire si peu. Nous avons dû attendre longtemps notre premier plat, qui était un plateau pathétique de charcuterie. Plus jamais !"
429,oct. 2016,"4,0","Au dîner, avec mon mon fils et un ami dans une ville animée et branchée. Ce soir-là il n'y avait un musicien joue, le ambianc était sympa. Le personnel était aimable et rapide.

Le menu est assez estensive à base de pâtes, pzza et des hamburgers. Il y a d'autres habitués des plats tels que la rouille setoise ou la tarte de saumon. La viande était bon, j'ai choisi une planche de Cochon prépare ce qui a été une une sélection de trois parties de porc, la viande qui étaient tous bien cuisinés et préparé. Mon fils a apprécié la côte de boeuf qui avait genereous. complètent le sont servis autant que vous pourrez manger. Petite carte des vins il y avait pas mal de choix.

Pour les desserts, nous avons choisi le colonel télécabines et le serveur nous a sombré le sorbet au citron à la vodka. Très copieux et savoureux.

Dans l'ensemble, ce fut une bonne expérience. J'y reviendrais à coup sûr ici."
430,mai 2016,"4,0",Dîner en famille ! La nourriture était super et les prix sont très abordables. Il n'y a pas un menu anglais mais les serveurs faisaient de leur mieux pour traduit en chinois toutes les directions nécessaires à nous. Très bien !
